text,label
ArcelorMittal Chief Executive Officer Lakshmi Mittal have already cut output at some furnaces .,0
"As a part of the plan , the Board of Directors decide to transfer a maximum of 330,000 share hold by the company in a share issue against payment direct to Aspo Management Oy , a hold company acquire by the management .",1
"As a result , 12 people will be make redundant and a total of 67 persons be lay off temporarily .",0
"As a result , it have start negotiations with the bank on provisional amendments concern the covenant and other credit term .",1
As a result of these negotiations the company have decide to make 45 people redundant on financial and production ground .,0
Atria say its offer would give the Swedish company continue ownership and control of its slaughter and cut operations .,1
"Aug. 17 , 2010 ( Curbed deliver by Newstex ) -- And now , the latest from Racked , cover shop and retail from the sidewalks up .",1
Bertrand Sciard have be the vice chairman of the board of directors of Aldata Solution since April 2007 .,1
Bovine slaughter and cut at the Kuopio facility will be transfer to the Kauhajoki slaughterhouse .,1
Chief executive officer Olli-Pekka Kallasvuo 's change on Tuesday mark the third time in nine months the company have reshuffle executives and operations as Nokia lose grind to Apple 's iPhone and RIM 's BlackBerry .,0
"Finland-based international machinery rental company Ramirent Plc ( OMX Helsinki : RMR1V ) say on Friday ( 9 May ) that its president and CEO , Kari Kallio , have inform the board of his intention to retire in year 2009 .",1
Finnish electrical components maker Salcomp Oyj ( HEL : SAL1V ) announce today the launch of its latest Twist charger platform .,1
"Finnish Vaahto Group that provide paper-making technology and process machinery be start negotiations concern the temporary lay-offs of all 140 employees at the company 's plant in Hollola and Tampere , in Finland .",0
"Fortum be look to invest in several new production units , include a new waste-fired unit at its Brista combine heat and power ( CHP ) plant and a biofuels-based production unit at Vartan CHP plant .",1
GET MIDNIGHTTRADER IN REALTIME : This report be delay .,1
Global life science industry be strictly regulate by international and national authorities .,1
He say he have be lose five families a month to the economy as many make alternative arrangements to save money .,0
His resignation will take effect immediately .,1
"Huhtamaki 's rigid plastic consumer goods operations , which be mainly in Europe , will be separate into a new report segment as of 1 January 2009 .",1
"In addition , the production at the Varpaisj+â rvi factory will be stop at the begin of April 2009 .",0
"In parallel , TeliaSonera have decide to conduct a compulsory acquisition .",1
"In Sweden , there be an oversupply of pharmacies .",0
Incap Furniture be presently negotiate staff cut .,0
"Initially , the company say a maximum of 15 people would be make redundant in the parent company and about 15 in its subsidiaries .",0
It be a disappointment to see the plan fold .,0
"Jussi Pesonen , member of the Sampo Board since 2006 , will renounce his seat in Sampo Board .",1
Kesko have previously publish a stock exchange release concern the deal on 7 February 2007 .,1
"Last year , UPM cut production , close mill in Finland and slash 700 job .",0
Less than ten people will face pension agreements .,1
"( ADPnews ) - Dec 1 , 2009 - Finnish cutlery and hand tool maker Fiskars Oyj Abp ( HEL : FISAS ) say today that it will make redundant a total of 18 office and management staff members of its subsidiary Iittala Group Ltd. .",0
"( ADPnews ) - Dec 30 , 2009 - Finnish investment group Neomarkka Oyj ( HEL : NEMBV ) say today that it will furlough employee in its unit Reka Cables Ltd for less than 90 days , start in January 2010 .",1
Managing Director Timo Kohtam+ñki of Lemmink+ñinen Infra nevertheless point out the continue need for infrastructure construction in the Baltic market .,1
"More than 14,000 customers be leave powerless .",0
Mr. Kari Stadigh will carry on as Chairman of the Board and Mr. Matti Arteva as Vice-Chairman .,1
"Neste Oil s refineries have a combine crude oil refine capacity of approximately 260,000 barrel a day .",1
"New Chairman of the Board of Directors , Mr Chaim Katzman , will give a presentation and answer question .",1
Nokia have inaugurate its manufacture plant near Chennai on 11 Mar 2006 .,1
"On 20 March 2006 , Stora Enso refuse to comment the news in any way .",1
Panostaja Oyj 's Board also decide at its organisational meet hold upon completion of the AGM to implement the AGM decision concern Board member fee pay as share in such a way that share be transfer on a quarterly basis on the date follow publication of the quarterly-annual report .,1
Rapala Fishing Frenzy 2009 .,1
Residents access to the block be plan to be from Aleksandri Street .,1
"Russian Media Ventures ' minority shareholder Peter Hervy deny the plan to sell OVA Press , the daily say .",1
"Russian officials inspect the damage and give the vessel permission to continue to Tallinn at around 4.30 a.m . The Norwegian-registered M-T Sten Nordic be carry 11,000 tons of gas oil and be man by a Filipino crew .",1
Sanoma announce the Stock Option Scheme 2008 on 19 December 2008 .,1
Scanfil will execute the temporary lay-offs by mid-October 2009 and the job cut by March 2010 .,0
"shock phase ' , consumers have once again start to plan and implement build project .",1
Short-term license for the game cost as little as $ 3 while purchase a game outright can cost as much as $ 10 or $ 15 .,1
"So Mr. Galvan make save adjustments of his own , buy less liquor and watch portion size .",1
SWOT analysis be just one method of categorization and have its own weaknesses .,1
The adjustments concern staff in both the Specialty Papers and the Fiber Composites segment .,1
The appointments will be in force until the new CEO have be appoint .,1
"The authorisation be in force until the end of the next Annual General Meeting and repeal the authorisation to acquire own share give by the General Meeting hold on April 4 , 2007 .",1
The authorization be in force for a period of 18 months from the resolution by the General Meeting .,1
"The business have gross write premiums of EUR152 .4 m ( 91.5 m ) in 2000 , a net combine ratio of 133 % and 175 staff in total with offices in the UK , Germany and Benelux .",1
"The chill meat products category lead the meat , fish and poultry market in Finland , account for a share of 31.4 % .",1
"The company can be split into two part over the come months , with Essent own and operate production and supply , and Enexis own and operate the grid .",1
"The company have a continuous need for alloy such as nickel , ferro-chrome , molybdenum and manganese in its production , say Talvivaara .",1
The company be reportedly search for a replacement for CEO Olli-Pekka Kallasvuo .,1
"The company plan to close two of the three line at the plant , where some 450 job be under threat .",0
"The contract also include cut and edge wagon part at Ruukki 's steel service centre in Seinajoki and Raahe , both in southwestern Finland , from where they will be deliver to VR for weld and assembly .",1
"The copy , republication or redistribution of AFX News Content , inculding by frame or similar mean , be expressly prohibit without the prior write consent of AFX News .",1
"The cosmetics collection include an eye shadow , face powder , lip gloss , mascara and accessories .",1
"The E7 smartphone will be available for Rs35 ,000 per handset across India , `` Nokia India vice-president & manage director D Shivakumar tell reporters .",1
"The employer-employee talk concern about 500 people , that be , the whole staff in Finland .",1
The exercise originate in Finland in the early 1930s as a train method for cross-country skiers .,1
"The first phase of the logistics complex envisage the completion of some 70,000 sq m of logistics premise and the gatehouse build in November 2008 .",1
"The gross area of eight house will be 12,167 m2 .",1
"The gross area of the Innova 2 project will be about 10,000 sq m ( 107,600 sq ft ) .",1
The incident happen at 2:30 p.m. on Avenue 192 at Road 196 .,1
"The interim report for the first quarter be publish on May 8 , 2009 .",1
"The largest restructure be plan for Italy , where negotiations on about 40 job cut be to be initiate today , the company note .",0
The layoff talk be first announce in August .,1
The measure result from weak demand in the shipbuilding industry .,0
