,text,label
920,"Direct links can be a first step in building trust, say scholars Both Taiwan and China should see the issue of cross-strait direct transportation links as the initial step to creating mutual trust between each other, ahead of the concerns for regional peace, local scholars suggested yesterday.",0
921,Asian political parties meeting issues joint statement Beijing (VNA) - The Third International Conference of Asian Political Parties (ICAPP) closed in Beijing on Sunday after issuing a joint declaration.,0
922,"Report: Russia May Give Yukos Unit Warning (AP) AP - Russia's natural resources minister said Friday that he thought his ministry would give the main production unit of the battered Yukos oil company a three-month warning before pulling its drilling licenses, the Interfax news agency reported.",0
923,"Taiwanese president tries to restart peace talks The president of Taiwan, Chen Shui-bian, attempted to restart peace talks with Beijing yesterday, calling for an arms control agreement and a new code of conduct to dispel the  quot;dark forces quot; threatening cross-strait relations.",0
924,"Italy reacts with horror at hostage killing in Iraq ROME - Italy reacted with horror Friday at the killing of an Italian hostage in Iraq, while the Italian government insisted it would stay the course in the Middle Eastern country.",0
925,"Bankrupt Nauru goes to the polls The world's smallest independent country, the Pacific island of Nauru, holds elections on Saturday.",0
926,Actor Fox Appears in Kerry Campaign Ad NEW YORK - Actor Michael J. Fox is returning to TV - in a commercial praising Democratic presidential candidate John Kerry for his stance on stem cell research...,0
927,Indonesia pact gets bipartisan support The federal government has received bipartisan support for a proposed new security deal with Indonesia. Foreign Minister Alexander Downer says it #39;s possible Australia could negotiate a security and anti-terrorism ,0
928,Hopes fade for China mine victims Rescuers express mounting fears for 86 people still missing after a gas explosion in a China coal mine killed 62.,0
929,China blasts Taiwan PM #39;s threat of missile strike BEIJING - China yesterday slammed Taiwanese Premier Yu Shyi-kun for threatening to fire missiles at Shanghai in the event of an attack by the mainland.,0
930,"Allawi Sees Victory Over Insurgents in Fallujah US and Iraqi forces are still battling insurgents in Fallujah Sunday, although senior officials say the offensive against the rebel-held city is nearly complete.",0
931,"More Troops Leave El Salvador for Iraq Amid Threats  SAN SALVADOR, El Salvador (Reuters) - El Salvador has sent  the last 80 soldiers of a new contingent of troops to join the  U.S.-led coalition in Iraq, the army said on Monday, despite  repeated retaliation threats from Islamic militants.",0
932,"Hamas Leader Had Eluded Israel for Years (AP) AP - Adnan al-Ghoul, the Hamas military leader assassinated in an Israeli missile strike Thursday, had long eluded Israeli forces through a mixture of stealth and luck.",0
933,"Iraqi Judges Start Quizzing Saddam Aides (AP) AP - Iraqi judges on Saturday started interrogating Saddam Hussein's former defense minister and the notorious general known as Chemical Ali, who is accused of gassing thousands of Kurds in the 1980s, the lead judge said.",0
934,"Bomber Hits Near Baghdad Airport A car bomb exploded at an airport checkpoint, a Lebanese American was reported kidnapped from his home, three headless bodies were found under a bridge and a US soldier was ",0
935,"Powell: US not to support Taiwan independence US Secretary of State Colin Powell reiterates that there is only one China in the world, and Taiwan is not a sovereign nation, China Radio International reported Wednesday.",0
936,"Iraqi forces  #39;seize Haifa Street terrorist #39; Iraqi security forces today arrested a suspected terrorist operating on Baghdad #39;s blood-soaked Haifa Street, an Iraqi commander said.",0
937,"At Least 7 Dead in Russia School Siege BESLAN, Russia - At least seven people were killed and 310 others wounded Friday, reports said, after commandos stormed a school in southern Russia where hundreds had been held hostage for three days by Chechen rebels strapped with explosives.    Troops killed five of the hostage-takers but 13 others escaped, the ITAR-Tass news agency said...",0
938,Brazil Ruling Party Forced to Run-Off in Sao Paulo Brazil #39;s ruling Workers #39; Party (PT) held onto the mayoralty in at least three major cities in Sunday #39;s municipal vote but will face a tough run ,0
939,"India ; No division of Kashmir on basis of religion: Manmohan He was reacting to a question on Musharraf #39;s proposal to divide Jammu and Kashmir into seven zones and demilitarize them to be administered by India, Pakistan or the UN.",0
940,Italian hostages released There was widespread rejoicing on Tuesday night in Italy at the release of two Italian female aid workers who had been held hostage in Iraq.,0
941,al-Qaida Claims Killing of British Man (AP) AP - An Internet periodical considered the voice of al-Qaida's operations in Saudi Arabia claimed the terror network was responsible for the shooting death of a British national in the Saudi capital of Riyadh a week ago.,0
942,Gains by Extremist Parties Troubling Germany woke up to fears that the political tremors sparked by state elections in Saxony and Brandenburg on Sunday could lead to deeper division within their country and scare off investors.,0
943,"Iran absolutely will not engage in nuclear weapons program: EU The European Union welcomes Iran #39;s new offer to suspend sensitive nuclear activities, saying Tehran should be given a few more months to comply before any tougher action, the Netherlands said on Thursday.",0
944,Portuguese prime minister quits Portugal's Prime Minister Pedro Santana Lopes announces the government's resignation.,0
945,India 'delivers aid to islands' The Indian army says planes have delivered supplies to tsunami survivors on \all the Andaman and Nicobar islands.,0
946,AdWatch: Kerry Hits Bush on Health Care (AP) AP - Details of a new television ad from Democratic presidential candidate John Kerry to begin airing this week:,0
947,"Ukraine Supreme Court Invalidates Run-Off The Supreme Court declared the results of Ukraine's disputed presidential run-off election invalid and ruled Friday that a repeat vote should be held by Dec. 26, bringing cheers from tens of thousands of opposition supported massed in Kiev's main square.",0
948,The Limits Of Tolerance A filmmaker is shot and stabbed to death in broad daylight on the edge of a city park. Streets fill with tens of thousands of angry protesters.,0
949,"Haiti #39;s hard existence made worse by Jeanne GONAIVES, Haiti - At a local college being used as a hospital, an elderly woman named Madame Edmey Cimeus shouted  quot;Jezu! Jezu!",0
950,"Bush, Kerry Campaign in West Before Debate (AP) AP - Bracing for their final debate, John Kerry accused President Bush of favoring ""friends in the oil industry"" over consumers strapped with rising fuel bills on Monday while Bush said his challenger so misunderstood the war on terror that he thought it could be reduced to ""a nuisance"" akin to prostitution or illegal gambling.",0
951,"Rival Congo Army Factions Clash (AP) AP - Rival factions in Congo's postwar army battled in the eastern region of the vast nation Saturday, killing several people, a top military official said.",0
952,"Najaf Battle.. Sistani Wins Big The dramatic return from abroad, call on his followers to head for Najaf and the swift ending to a three-week long fierce battle ",0
953,"Chechen police seize 7 rebels Russian military forces have struck back at Chechen rebels who attacked a police station in Grozny, and arrested seven men. Ilya Shabalkin, the spokesman for Russian forces in ",0
954,EU and Turkey Seal Historic Deal on Entry Talks  BRUSSELS (Reuters) - The European Union and Turkey struck  an historic deal on Friday to start talks next year on  admitting the vast Muslim nation to the bloc after last-minute  haggling over Ankara's relationship with EU member Cyprus.,0
955,"Mercenaries to testify against Thatcher in coup case Several South African mercenaries have agreed to testify against the son of former British Prime Minister Margaret Thatcher, Sir Mark Thatcher.",0
